elof_vals	prophi_vals	logprob	prob
1.5	932	-93.2285205755181	3.24614532065271e-41
1.75	932	-85.9004407757412	4.94211193987114e-38
2	932	-80.0826223105713	1.66172454265146e-35
2.25	932	-75.4832654323388	1.65209245076325e-33
2.5	932	-70.8194022085678	1.75196089883324e-31
2.75	932	-66.6043546518404	1.18603171929605e-29
3	932	-62.5076296809048	7.13314993461527e-28
3.25	932	-59.555896190568	1.36522087301194e-26
3.5	932	-54.8888419311467	1.45237522248861e-24
3.75	932	-50.8132808993819	8.55209463488955e-23
4	932	-47.79446419111	1.75036224168767e-21
4.25	932	-44.2791165189737	5.88605115601274e-20
4.5	932	-41.8515082780576	6.66992415520598e-19
4.75	932	-39.4062053565773	7.69311918733167e-18
5	932	-36.6248846468959	1.24169432863286e-16
5.25	932	-34.5955802752853	9.44779340968613e-16
5.5	932	-31.8651774417516	1.44920315944235e-14
5.75	932	-30.1488870402122	8.06314969906014e-14
6	932	-28.2039353607239	5.63879758255694e-13
6.25	932	-26.4003229287777	3.42361902885145e-12
6.5	932	-24.4198201592599	2.48088627099875e-11
6.75	932	-22.7216977057565	1.35547673199493e-10
7	932	-21.5508570368302	4.37100907957781e-10
7.25	932	-20.3851260512435	1.4023365163007e-09
7.5	932	-19.2155674350549	4.5163240599347e-09
7.75	932	-18.0810028218637	1.40449516084078e-08
8	932	-17.3564254235403	2.89867959260752e-08
8.25	932	-16.4148338596845	7.43238560264825e-08
8.5	932	-15.8671196088566	1.28527929137184e-07
8.75	932	-15.1635238602006	2.59755804637451e-07
9	932	-14.6831862551732	4.19926452048618e-07
9.25	932	-14.2898493036223	6.22296416650661e-07
9.5	932	-14.0523444269583	7.89122374822514e-07
9.75	932	-13.9523060562293	8.72148563790781e-07
10	932	-13.8077217198008	1.00781925006995e-06
10.25	932	-13.8201360775358	9.95385161669065e-07
10.5	932	-13.9420129367927	8.81172053383896e-07
10.75	932	-14.1606036568543	7.08154422008141e-07
11	932	-14.4281654412694	5.41910249108513e-07
11.25	932	-14.9217604381376	3.30797166928233e-07
11.5	932	-15.3952333485222	2.06032204361754e-07
11.75	932	-15.9793459982077	1.14883645595294e-07
12	932	-16.6962947661538	5.60907587498384e-08
12.25	932	-17.6732580498278	2.11155088508734e-08
12.5	932	-18.1092585674915	1.36536552471166e-08
12.75	932	-19.1480291630411	4.8318850639013e-09
13	932	-20.4373479529639	1.33098315572868e-09
13.25	932	-21.4058937597658	5.05287389822284e-10
13.5	932	-23.2936764467081	7.65041256329185e-11
13.75	932	-24.1242596087891	3.33401210183105e-11
14	932	-25.6451304681824	7.28553334052291e-12
14.25	932	-27.2733645070016	1.42997449568421e-12
14.5	932	-29.3168906638142	1.85283249230466e-13
14.75	932	-30.8541717427007	3.98293728822432e-14
15	932	-32.6013474063683	6.9408829214834e-15
15.25	932	-34.9122025358368	6.88371826924421e-16
15.5	932	-37.0881403083613	7.81313484981609e-17
15.75	932	-39.0733731203303	1.07312339879016e-17
16	932	-40.7493377046477	2.00810997598218e-18
16.25	932	-43.1151628402377	1.88504920997961e-19
16.5	932	-45.9757931516463	1.0788640782551e-20
16.75	932	-48.5466447156108	8.25011657259461e-22
17	932	-50.2263975556796	1.53798711023893e-22
17.25	932	-53.6248158279069	5.14089096505401e-24
17.5	932	-56.83433139032	2.07569478655476e-25
17.75	932	-59.6674805934258	1.22107525168292e-26
18	932	-62.2981492285251	8.79543973565159e-28
18.25	932	-65.8552958926767	2.5084669863717e-29
18.5	932	-69.498176971556	6.56636831158345e-31
18.75	932	-73.2670560552364	1.51538104255232e-32
19	932	-75.6130459894782	1.45101321202926e-33
19.25	932	-79.1994997583437	4.01878049215672e-35
19.5	932	-82.8870226768265	1.00605895260451e-36
19.75	932	-86.8353388098719	1.94040113806991e-38
20	932	-90.2895579682846	6.13399193861153e-40
20.25	932	-94.1283525988501	1.32000591005912e-41
20.5	932	-99.1331064291525	8.85194901613805e-44
20.75	932	-102.164728821539	4.26994250890636e-45
21	932	-106.88617171474	3.80124124181896e-47
21.25	932	-112.357480549664	1.59869713522119e-49
21.5	932	-114.193512765528	2.54910389624916e-50
21.75	932	-121.554770248922	1.61969794760177e-53
22	932	-124.781999327379	6.42489820639829e-55
22.25	932	-128.361699316128	1.79152263355184e-56
22.5	932	-136.390148758991	5.84132012824244e-60
22.75	932	-138.997659581674	4.30609340685514e-61
23	932	-144.65493755448	1.50369182981651e-63
23.25	932	-150.078528966782	6.63319886218698e-66
23.5	932	-156.491394120498	1.08805554889121e-68
23.75	932	-159.294946837633	6.59300785766623e-70
24	932	-168.646912805492	5.72237584154079e-74
24.25	932	-169.515640768401	2.40044974406618e-74
24.5	932	-176.900456960106	1.48973045429601e-77
24.75	932	-181.468507172676	1.54606837133387e-79
25	932	-189.110928765574	7.41595642866795e-83
0	981	-104.038005918576	6.55946050281725e-46
0.25	981	-105.210327447424	2.03111891386752e-46
0.5	981	-105.125701610749	2.21048658825952e-46
0.75	981	-103.660016805915	9.57252936313109e-46
1	981	-104.61570932577	3.68107545228695e-46
1.25	981	-96.2944305035841	1.51307408942903e-42
1.5	981	-90.9833335779435	3.06506918527922e-40
1.75	981	-85.9981761178049	4.48194639824547e-38
2	981	-79.1265907295361	4.32273163463144e-35
2.25	981	-74.0079508934002	7.22362695713284e-33
2.5	981	-69.5746519872014	6.08292639782106e-31
2.75	981	-64.3288355056373	1.15436117785582e-28
3	981	-59.8255515403574	1.04254086971691e-26
3.25	981	-56.3612600828664	3.33131540324906e-25
3.5	981	-53.1519035880619	8.24938493138012e-24
3.75	981	-49.10306396079	4.72944606701868e-22
4	981	-45.5846036119824	1.59535813630186e-20
4.25	981	-42.889220413048	2.36291577386451e-19
4.5	981	-39.9361276022397	4.52856028750805e-18
4.75	981	-36.7247079772411	1.12373000176552e-16
5	981	-34.6147099925235	9.26877751411338e-16
5.25	981	-31.9914457924753	1.27729621201246e-14
5.5	981	-30.003335727618	9.32646049112858e-14
5.75	981	-27.5735556111679	1.05914873443542e-12
6	981	-25.8201331685666	6.11587559751413e-12
6.25	981	-24.4861309176123	2.32171260537901e-11
6.5	981	-22.6292615517173	1.48674531469104e-10
6.75	981	-20.948215359461	7.98556526867475e-10
7	981	-19.9076212749173	2.26063232060489e-09
7.25	981	-18.6976889733774	7.58048258783524e-09
7.5	981	-17.6239847339991	2.21819989744089e-08
7.75	981	-16.8582298014384	4.77049914753187e-08
8	981	-15.833025127759	1.32985581050093e-07
8.25	981	-15.3981126094194	2.05439837091373e-07
8.5	981	-14.8713301363799	3.479071732183e-07
8.75	981	-14.4770451786883	5.16058772019496e-07
9	981	-14.1408225155072	7.22301990937726e-07
9.25	981	-13.9283489786177	8.93294986475799e-07
9.5	981	-13.8421939134419	9.73669499831325e-07
9.75	981	-13.8584259812707	9.57992410471304e-07
10	981	-13.9257105902228	8.95654957492489e-07
10.25	981	-14.1774656588275	6.96313631020856e-07
10.5	981	-14.6379269879273	4.39368667093942e-07
10.75	981	-14.9976611418832	3.06618619961961e-07
11	981	-15.5691955424544	1.73134767563937e-07
11.25	981	-16.2700238306985	8.59049975718081e-08
11.5	981	-16.8271329626193	4.9211772549017e-08
11.75	981	-17.6747533831053	2.10839577234207e-08
12	981	-18.703468832363	7.53679484355771e-09
12.25	981	-19.9633352954861	2.13812770411097e-09
12.5	981	-21.2778097294468	5.74334159582481e-10
12.75	981	-22.2220815591366	2.23394564779149e-10
13	981	-23.7416180291433	4.88816996810926e-11
13.25	981	-24.8433318688144	1.62434418217306e-11
13.5	981	-27.140530407088	1.63311740851418e-12
13.75	981	-28.2363159227502	5.4591346390125e-13
14	981	-30.6685893541515	4.79513540997776e-14
14.25	981	-32.0882636938955	1.15942895996804e-14
14.5	981	-34.1345555331548	1.49813479110183e-15
14.75	981	-36.3134291752365	1.69542307705354e-16
15	981	-39.2735422838473	8.78450514088926e-18
15.25	981	-41.1061948026813	1.40542095668772e-18
15.5	981	-42.674413803836	2.92912271362671e-19
15.75	981	-45.1834307945597	2.38278760601447e-20
16	981	-48.6846120806806	7.18690029329961e-22
16.25	981	-50.3266181556091	1.39132132655827e-22
16.5	981	-54.0105902816081	3.49541444266907e-24
16.75	981	-57.8231772539512	7.72170476309723e-26
17	981	-60.3212314599425	6.35070640053859e-27
17.25	981	-64.2541095437711	1.24392668794729e-28
17.5	981	-66.9724485215029	8.20795879504126e-30
17.75	981	-70.4395275308544	2.56154438493948e-31
18	981	-73.1319629570299	1.73457082342584e-32
18.25	981	-77.2591916027506	2.79743117631238e-34
18.5	981	-80.7619692337731	8.42407867362713e-36
18.75	981	-85.1993017609846	9.96353345050155e-38
19	981	-89.0143191571286	2.19569685432387e-39
19.25	981	-93.4760585026579	2.53433255407607e-41
19.5	981	-98.0269131933522	2.67579305452707e-43
19.75	981	-102.505662299023	3.03638263957957e-45
20	981	-105.580037069579	1.40337101210498e-46
20.25	981	-110.524030950174	1.00005351497234e-48
20.5	981	-114.606376837432	1.68687518130634e-50
20.75	981	-119.613172791789	1.12890941124516e-52
21	981	-125.088451941218	4.72906814440229e-55
21.25	981	-129.30209385171	6.995425594574e-57
21.5	981	-134.560976345147	3.63840042542999e-59
21.75	981	-141.062316747665	5.46278655684938e-62
22	981	-146.627653240505	2.09131428140208e-64
22.25	981	-150.577156057735	4.02876581579291e-66
22.5	981	-154.733050450963	6.31378837403067e-68
22.75	981	-160.01046907403	3.22356353511634e-70
23	981	-166.773195476893	3.72667461421636e-73
23.25	981	-171.976650176773	2.04875398831412e-75
23.5	981	-176.529667351813	2.15843799304673e-77
23.75	981	-186.341939724051	1.18228949481436e-81
24	981	-191.2038698576	9.14564631880347e-84
24.25	981	-195.759785044128	9.60739345248403e-86
24.5	981	-202.074024135488	1.73926750071052e-88
24.75	981	-205.577353914055	5.23467340422644e-90
25	981	-215.638786687208	2.23493479743399e-94
0	1030	-104.528993342284	4.01453263319915e-46
0.25	1030	-103.042772602309	1.77456723587034e-45
0.5	1030	-102.336810682422	3.59490836870563e-45
0.75	1030	-103.29860989076	1.37399051966871e-45
1	1030	-104.388895312157	4.61826440948184e-46
1.25	1030	-97.4419733674785	4.80273540321187e-43
1.5	1030	-90.0817762205989	7.55060354018191e-40
1.75	1030	-84.3280679981594	2.38114256691813e-37
2	1030	-78.7362499331171	6.38676781821646e-35
2.25	1030	-74.0885803410085	6.66405213221239e-33
2.5	1030	-68.6402766974829	1.54848354248594e-30
2.75	1030	-63.2297886671431	3.46458874293524e-28
3	1030	-59.253354004104	1.84754626179628e-26
3.25	1030	-54.5106797278032	2.11988640362781e-24
3.5	1030	-50.0772417885076	1.78537817825733e-22
3.75	1030	-47.0400567756386	3.72188469056484e-21
4	1030	-44.0519724152095	7.38705722084542e-20
4.25	1030	-41.0200606318985	1.53184216720632e-18
4.5	1030	-38.1360695102115	2.73977848074222e-17
4.75	1030	-34.4922668185405	1.04760811130357e-15
5	1030	-32.51371058146	7.57660957104868e-15
5.25	1030	-29.7227033519816	1.23479239772421e-13
5.5	1030	-27.6987347250547	9.34528075568209e-13
5.75	1030	-25.9550587914145	5.34393527535848e-12
6	1030	-24.0563185074018	3.5684007118074e-11
6.25	1030	-22.7867694416654	1.27008202916085e-10
6.5	1030	-20.7797008422166	9.45127910832174e-10
6.75	1030	-19.4931003903401	3.42179561393226e-09
7	1030	-18.3172285572889	1.10899276745304e-08
7.25	1030	-17.331862809761	2.97076036200417e-08
7.5	1030	-16.3592739212954	7.85701546623124e-08
7.75	1030	-15.661979100094	1.57793424364945e-07
8	1030	-15.278901049223	2.31450212991065e-07
8.25	1030	-14.6684020443723	4.26180852504211e-07
8.5	1030	-14.2622951150039	6.39681708351169e-07
8.75	1030	-14.0110313647287	8.2240623177344e-07
9	1030	-13.862884679376	9.53730519828237e-07
9.25	1030	-13.8707013959083	9.46304539907749e-07
9.5	1030	-14.0018349363643	8.30004315838121e-07
9.75	1030	-14.1523360260217	7.14033450673346e-07
10	1030	-14.5718918910516	4.69361821719787e-07
10.25	1030	-15.0339802579137	2.95682303527477e-07
10.5	1030	-15.8409682124668	1.31933449431983e-07
10.75	1030	-16.1251764908846	9.92944170155103e-08
11	1030	-16.9746106349167	4.24639381673632e-08
11.25	1030	-17.9403129640812	1.6166688711385e-08
11.5	1030	-19.0607542353514	5.27253674009035e-09
11.75	1030	-20.1693614487204	1.74003353882243e-09
12	1030	-21.3784616618796	5.19340352838827e-10
12.25	1030	-23.1820924221997	8.5535260439467e-11
12.5	1030	-24.1880760865499	3.12789400545436e-11
12.75	1030	-26.0748815103111	4.74048573226165e-12
13	1030	-27.507470628829	1.13150712961309e-12
13.25	1030	-29.4680500211173	1.5928998940512e-13
13.5	1030	-31.4031404607359	2.30032597506276e-14
13.75	1030	-33.4878389566493	2.86033124558974e-15
14	1030	-35.5513021813206	3.63300201030302e-16
14.25	1030	-37.5742937755415	4.80497964094608e-17
14.5	1030	-40.0164107965942	4.17920433232268e-18
14.75	1030	-42.2197810961438	4.61510985117517e-19
15	1030	-45.5179114214624	1.70538422698648e-20
15.25	1030	-48.1772512973039	1.19367365348419e-21
15.5	1030	-51.0685030068073	6.6256874468799e-23
15.75	1030	-54.5023755549398	2.13756360244804e-24
16	1030	-55.9033404798168	5.26608311899037e-25
16.25	1030	-59.4172309954434	1.56828305028717e-26
16.5	1030	-63.1805176144315	3.63956798586029e-28
16.75	1030	-67.4656527821531	5.0123256433983e-30
17	1030	-70.0986339038851	3.60205306569097e-31
17.25	1030	-74.8611868884743	3.07751108287514e-33
17.5	1030	-78.2822229506678	1.00568631720409e-34
17.75	1030	-80.4611345736047	1.1380811940558e-35
18	1030	-84.9002639535047	1.34364287297015e-37
18.25	1030	-88.9611572600397	2.31558271064955e-39
18.5	1030	-92.5462429648475	6.42210437274003e-41
18.75	1030	-98.6798759046418	1.39275401695215e-43
19	1030	-102.257412061072	3.89197648980698e-45
19.25	1030	-106.524567790448	5.45717676637677e-47
19.5	1030	-111.50068239803	3.76590106261612e-49
19.75	1030	-116.841077604215	1.80536382844959e-51
20	1030	-120.885731671447	3.16223247388393e-53
20.25	1030	-127.41664257077	4.60951496080144e-56
20.5	1030	-131.953985287515	4.93301373293888e-58
20.75	1030	-136.884641826066	3.56250430343918e-60
21	1030	-141.521804161875	3.45033595221468e-62
21.25	1030	-147.271346239942	1.09866929061292e-64
21.5	1030	-152.459108504278	6.13550706741799e-67
21.75	1030	-158.10259552501	2.17227692486246e-69
22	1030	-167.004545397003	2.95697383271226e-73
22.25	1030	-170.582170422907	8.26237066370589e-75
22.5	1030	-175.149237849708	8.58326442997196e-77
22.75	1030	-184.926526693684	4.86888928814978e-81
23	1030	-189.740956064329	3.9495697707255e-83
23.25	1030	-197.077731062555	2.57175085871635e-86
23.5	1030	-203.48429229382	4.24516624971109e-89
23.75	1030	-208.905822820529	1.8765230854759e-91
24	1030	-218.111556539956	1.88518751702127e-95
24.25	1030	-222.04988574669	3.67248400507406e-97
24.5	1030	-230.020186900122	1.26911828970179e-100
24.75	1030	-237.185072813473	9.81367536060668e-104
25	1030	-240.958551652537	2.25439830846967e-105
0	1079	-104.450081482542	4.34416165433419e-46
0.25	1079	-104.788980704172	3.09545087349549e-46
0.5	1079	-104.163410756461	5.78636056415112e-46
0.75	1079	-104.221651691566	5.45898342301146e-46
1	1079	-103.80917062129	8.24612717204154e-46
1.25	1079	-96.2235779180564	1.62416849216938e-42
1.5	1079	-90.3892316504695	5.55207687401197e-40
1.75	1079	-83.5842772070119	5.00967595702177e-37
2	1079	-76.5741106830182	5.54991425882905e-34
2.25	1079	-72.290691964635	4.02301254456544e-32
2.5	1079	-65.9020710142321	2.39383500033619e-29
2.75	1079	-62.3143186677742	8.65436602223495e-28
3	1079	-56.6466420087121	2.50424005221041e-25
3.25	1079	-53.3497042800105	6.76889566560527e-24
3.5	1079	-49.2753738827712	3.98086114147765e-22
3.75	1079	-44.9995681395762	2.8637550560098e-20
4	1079	-41.5256753223525	9.23907197066544e-19
4.25	1079	-39.1270384494392	1.01705188296117e-17
4.5	1079	-35.6579958332438	3.26534575546583e-16
4.75	1079	-32.34187380658	8.99710256544654e-15
5	1079	-30.1771072109059	7.83878690598482e-14
5.25	1079	-28.9449692481391	2.68756871307707e-13
5.5	1079	-26.0528246118665	4.84620780901740e-12
5.75	1079	-24.5497953462103	2.1785089539777e-11
6	1079	-22.1541091519009	2.39107194522837e-10
6.25	1079	-20.5340393238288	1.20831462059873e-09
6.5	1079	-19.316055192199	4.08454624884159e-09
6.75	1079	-18.0995974690343	1.37862038061298e-08
7	1079	-17.2925498290682	3.0898758585749e-08
7.25	1079	-16.2865175605909	8.44997246988077e-08
7.5	1079	-15.5971967378229	1.68354032622782e-07
7.75	1079	-15.0245392945761	2.98487048227982e-07
8	1079	-14.4710473105285	5.19163325541108e-07
8.25	1079	-14.1308819327731	7.29517899385139e-07
8.5	1079	-13.9670783069731	8.59359659535517e-07
8.75	1079	-13.9185193445005	9.02119046945043e-07
9	1079	-14.0073421028048	8.25445907402436e-07
9.25	1079	-14.2550768260366	6.44315820829473e-07
9.5	1079	-14.5212772322765	4.93729899083599e-07
9.75	1079	-15.043796494742	2.92794015263498e-07
10	1079	-15.5973237178251	1.6833265638457e-07
10.25	1079	-16.1746700111278	9.44996211804009e-08
10.5	1079	-17.0691828797465	3.86320775974201e-08
10.75	1079	-18.1263641134916	1.3422088205899e-08
11	1079	-18.9645245038403	5.80512607410509e-09
11.25	1079	-20.5704567682767	1.16510250313382e-09
11.5	1079	-21.7252081204478	3.67165608459528e-10
11.75	1079	-23.5097459442564	6.16377909371988e-11
12	1079	-24.4840202268214	2.32661819806754e-11
12.25	1079	-26.5968897809232	2.81266191318342e-12
12.5	1079	-28.3998165134245	4.63571151079191e-13
12.75	1079	-30.7038914589946	4.62881012635475e-14
13	1079	-31.8052749986517	1.53866676318298e-14
13.25	1079	-33.7617480634249	2.17499927560579e-15
13.5	1079	-36.2737907012918	1.76397676655892e-16
13.75	1079	-37.7848258758418	3.89276890447606e-17
14	1079	-41.6365224312501	8.2696677726647e-19
14.25	1079	-44.067564181317	7.27277321242405e-20
14.5	1079	-46.968933223105	3.99623924362008e-21
14.75	1079	-49.8706370045941	2.19511632655358e-22
15	1079	-53.3964320701078	6.45987625313295e-24
15.25	1079	-55.4312050398499	8.44371421778426e-25
15.5	1079	-59.221339521531	1.90765148466748e-26
15.75	1079	-62.6726781598855	6.04785971869367e-28
16	1079	-66.8523869285726	9.25501772540858e-30
16.25	1079	-70.8972480253341	1.62075138154145e-31
16.5	1079	-73.6762660955381	1.00647777086126e-32
16.75	1079	-76.1221544884852	8.72104153881094e-34
17	1079	-81.8218898333095	2.91880274824652e-36
17.25	1079	-86.1383767373327	3.89563539299623e-38
17.5	1079	-90.0295623052041	7.95532419487517e-40
17.75	1079	-94.807973443735	6.68991027348423e-42
18	1079	-97.8366397124469	3.23658669823698e-43
18.25	1079	-102.816724633471	2.22466101513005e-45
18.5	1079	-108.342962412072	8.85623784201462e-48
18.75	1079	-112.475922299561	1.42012835325957e-49
19	1079	-119.109382633448	1.86832480326398e-52
19.25	1079	-122.444231441768	6.65496757733851e-54
19.5	1079	-128.153203924293	2.20683923936633e-56
19.75	1079	-132.960459626306	1.80304295361082e-58
20	1079	-138.460829235928	7.36590143390031e-61
20.25	1079	-144.393817674143	1.95236837030526e-63
20.5	1079	-151.483288563358	1.62795979975283e-66
20.75	1079	-156.221651614067	1.42494712750721e-68
21	1079	-161.772420139711	5.53516548073725e-71
21.25	1079	-167.572558327772	1.67557009198402e-73
21.5	1079	-175.316345067023	7.26237633041403e-77
21.75	1079	-179.841222087947	7.86954509687491e-79
22	1079	-186.421671159326	1.09168390724669e-81
22.25	1079	-194.483437417141	3.44283578313387e-85
22.5	1079	-198.328424487858	7.36308205547652e-87
22.75	1079	-205.243605949904	7.30860498891377e-90
23	1079	-213.197140992878	2.56837307979057e-93
23.25	1079	-222.035722593698	3.72486804381429e-97
23.5	1079	-230.04517517209	1.23779816433385e-100
23.75	1079	-237.63091794119	6.28352877923787e-104
24	1079	-242.791001609056	3.60751167622433e-106
