gene_id	ensembl_gene_id	ensembl_gene_version	symbol	hgnc_id
ENSG00000153989.8	ENSG00000153989	8	NUS1	HGNC:21042
ENSG00000047932.14	ENSG00000047932	14	GOPC	HGNC:17643
ENSG00000164465.19	ENSG00000164465	19	DCBLD1	HGNC:21479
ENSG00000047936.11	ENSG00000047936	11	ROS1	HGNC:10261
ENSG00000170162.14	ENSG00000170162	14	VGLL2	HGNC:20232
ENSG00000185002.10	ENSG00000185002	10	RFX6	HGNC:21478
ENSG00000173612.10	ENSG00000173612	10	GPRC6A	HGNC:18510
ENSG00000183807.8	ENSG00000183807	8	FAM162B	HGNC:21549
ENSG00000196911.12	ENSG00000196911	12	KPNA5	HGNC:6398
ENSG00000153975.10	ENSG00000153975	10	ZUP1	HGNC:21224
ENSG00000111834.13	ENSG00000111834	13	RSPH4A	HGNC:21558
ENSG00000111832.13	ENSG00000111832	13	RWDD1	HGNC:20993
ENSG00000164451.14	ENSG00000164451	14	CALHM4	HGNC:21094
ENSG00000173626.10	ENSG00000173626	10	TRAPPC3L	HGNC:21090
ENSG00000178033.6	ENSG00000178033	6	CALHM5	HGNC:21568
ENSG00000188820.13	ENSG00000188820	13	CALHM6	HGNC:33391
ENSG00000111817.19	ENSG00000111817	19	DSE	HGNC:21144
ENSG00000189241.8	ENSG00000189241	8	TSPYL1	HGNC:12382
ENSG00000187189.11	ENSG00000187189	11	TSPYL4	HGNC:21559
ENSG00000178425.14	ENSG00000178425	14	NT5DC1	HGNC:21556
ENSG00000123500.10	ENSG00000123500	10	COL10A1	HGNC:2185
ENSG00000111816.8	ENSG00000111816	8	FRK	HGNC:3955
ENSG00000249853.9	ENSG00000249853	9	HS3ST5	HGNC:19419
ENSG00000196591.12	ENSG00000196591	12	HDAC2	HGNC:4853
ENSG00000277443.3	ENSG00000277443	3	MARCKS	HGNC:6759
ENSG00000251258.2	ENSG00000251258	2	RFPL4B	HGNC:33264
ENSG00000112769.20	ENSG00000112769	20	LAMA4	HGNC:6484
ENSG00000203778.8	ENSG00000203778	8	FAM229B	HGNC:33858
ENSG00000074935.14	ENSG00000074935	14	TUBE1	HGNC:20775
ENSG00000112761.22	ENSG00000112761	22	CCN6	HGNC:12771
ENSG00000010810.17	ENSG00000010810	17	FYN	HGNC:4037
ENSG00000056972.21	ENSG00000056972	21	TRAF3IP2	HGNC:1343
ENSG00000009413.16	ENSG00000009413	16	REV3L	HGNC:9968
ENSG00000173214.7	ENSG00000173214	7	MFSD4B	HGNC:21053
ENSG00000112394.18	ENSG00000112394	18	SLC16A10	HGNC:17027
ENSG00000197498.13	ENSG00000197498	13	RPF2	HGNC:20870
ENSG00000155115.7	ENSG00000155115	7	GTF3C6	HGNC:20872
ENSG00000123505.19	ENSG00000123505	19	AMD1	HGNC:457
ENSG00000155111.15	ENSG00000155111	15	CDK19	HGNC:19338
ENSG00000004809.14	ENSG00000004809	14	SLC22A16	HGNC:20302
ENSG00000203797.12	ENSG00000203797	12	DDO	HGNC:2727
ENSG00000053328.9	ENSG00000053328	9	METTL24	HGNC:21566
ENSG00000168438.15	ENSG00000168438	15	CDC40	HGNC:17350
ENSG00000112290.13	ENSG00000112290	13	WASF1	HGNC:12732
ENSG00000146360.9	ENSG00000146360	9	GPR6	HGNC:4515
ENSG00000112367.12	ENSG00000112367	12	FIG4	HGNC:16873
ENSG00000155085.16	ENSG00000155085	16	AK9	HGNC:33814
ENSG00000112365.6	ENSG00000112365	6	ZBTB24	HGNC:21143
ENSG00000135596.18	ENSG00000135596	18	MICAL1	HGNC:20619
ENSG00000135587.9	ENSG00000135587	9	SMPD2	HGNC:11121
ENSG00000185250.16	ENSG00000185250	16	PPIL6	HGNC:21557
ENSG00000135535.17	ENSG00000135535	17	CD164	HGNC:1632
ENSG00000183137.15	ENSG00000183137	15	CEP57L1	HGNC:21561
ENSG00000080546.14	ENSG00000080546	14	SESN1	HGNC:21595
ENSG00000118690.13	ENSG00000118690	13	ARMC2	HGNC:23045
ENSG00000118689.15	ENSG00000118689	15	FOXO3	HGNC:3821
ENSG00000135537.17	ENSG00000135537	17	AFG1L	HGNC:16411
ENSG00000112335.15	ENSG00000112335	15	SNX3	HGNC:11174
ENSG00000112333.12	ENSG00000112333	12	NR2E1	HGNC:7973
ENSG00000081087.16	ENSG00000081087	16	OSTM1	HGNC:21652
ENSG00000025796.14	ENSG00000025796	14	SEC63	HGNC:21082
ENSG00000146285.14	ENSG00000146285	14	SCML4	HGNC:21397
ENSG00000112320.12	ENSG00000112320	12	SOBP	HGNC:29256
ENSG00000164494.12	ENSG00000164494	12	PDSS2	HGNC:23041
ENSG00000178409.14	ENSG00000178409	14	BEND3	HGNC:23040
ENSG00000130349.10	ENSG00000130349	10	MTRES1	HGNC:17971
ENSG00000272398.6	ENSG00000272398	6	CD24	HGNC:1645
ENSG00000130348.11	ENSG00000130348	11	QRSL1	HGNC:21020
ENSG00000130347.13	ENSG00000130347	13	RTN4IP1	HGNC:18647
ENSG00000112297.18	ENSG00000112297	18	CRYBG1	HGNC:356
ENSG00000057663.16	ENSG00000057663	16	ATG5	HGNC:589
ENSG00000057657.17	ENSG00000057657	17	PRDM1	HGNC:9346
ENSG00000085377.15	ENSG00000085377	15	PREP	HGNC:9358
ENSG00000132429.10	ENSG00000132429	10	POPDC3	HGNC:17649
ENSG00000112276.14	ENSG00000112276	14	BVES	HGNC:1152
ENSG00000187772.8	ENSG00000187772	8	LIN28B	HGNC:32207
ENSG00000085382.12	ENSG00000085382	12	HACE1	HGNC:21033
ENSG00000164418.22	ENSG00000164418	22	GRIK2	HGNC:4580
ENSG00000112249.14	ENSG00000112249	14	ASCC3	HGNC:18697
ENSG00000112246.10	ENSG00000112246	10	SIM1	HGNC:10882
ENSG00000152034.11	ENSG00000152034	11	MCHR2	HGNC:20867
ENSG00000112238.12	ENSG00000112238	12	PRDM13	HGNC:13998
ENSG00000279170.3	ENSG00000279170	3	TSTD3	HGNC:40910
ENSG00000112237.13	ENSG00000112237	13	CCNC	HGNC:1581
ENSG00000123552.18	ENSG00000123552	18	USP45	HGNC:20080
ENSG00000132424.17	ENSG00000132424	17	PNISR	HGNC:21222
ENSG00000132423.12	ENSG00000132423	12	COQ3	HGNC:18175
ENSG00000146267.12	ENSG00000146267	12	FAXC	HGNC:20742
ENSG00000112234.9	ENSG00000112234	9	FBXL4	HGNC:13601
ENSG00000184486.10	ENSG00000184486	10	POU3F2	HGNC:9215
ENSG00000146263.12	ENSG00000146263	12	MMS22L	HGNC:21475
ENSG00000186231.17	ENSG00000186231	17	KLHL32	HGNC:21221
ENSG00000123545.6	ENSG00000123545	6	NDUFAF4	HGNC:21034
ENSG00000112218.9	ENSG00000112218	9	GPR63	HGNC:13302
ENSG00000112214.11	ENSG00000112214	11	FHL5	HGNC:17371
ENSG00000014123.10	ENSG00000014123	10	UFL1	HGNC:23039
ENSG00000172461.11	ENSG00000172461	11	FUT9	HGNC:4020
ENSG00000172469.17	ENSG00000172469	17	MANEA	HGNC:21072
ENSG00000135333.15	ENSG00000135333	15	EPHA7	HGNC:3390
ENSG00000135341.19	ENSG00000135341	19	MAP3K7	HGNC:6859
ENSG00000112182.16	ENSG00000112182	16	BACH2	HGNC:14078
ENSG00000135355.4	ENSG00000135355	4	GJA10	HGNC:16995
ENSG00000112159.13	ENSG00000112159	13	MDN1	HGNC:18302
ENSG00000083099.11	ENSG00000083099	11	LYRM2	HGNC:25229
ENSG00000135299.17	ENSG00000135299	17	ANKRD6	HGNC:17280
ENSG00000025039.15	ENSG00000025039	15	RRAGD	HGNC:19903
ENSG00000198833.7	ENSG00000198833	7	UBE2J1	HGNC:17598
ENSG00000111886.11	ENSG00000111886	11	GABRR2	HGNC:4091
ENSG00000146276.12	ENSG00000146276	12	GABRR1	HGNC:4090
ENSG00000146281.6	ENSG00000146281	6	PM20D2	HGNC:21408
ENSG00000154548.9	ENSG00000154548	9	SRSF12	HGNC:21220
ENSG00000146278.11	ENSG00000146278	11	PNRC1	HGNC:17278
ENSG00000111880.16	ENSG00000111880	16	RNGTT	HGNC:10073
ENSG00000118432.13	ENSG00000118432	13	CNR1	HGNC:2159
ENSG00000118434.9	ENSG00000118434	9	SPACA1	HGNC:14967
ENSG00000135334.9	ENSG00000135334	9	AKIRIN2	HGNC:21407
ENSG00000135336.16	ENSG00000135336	16	ORC3	HGNC:8489
ENSG00000146282.19	ENSG00000146282	19	RARS2	HGNC:21406
ENSG00000164414.19	ENSG00000164414	19	SLC35A1	HGNC:11021
ENSG00000272514.6	ENSG00000272514	6	CFAP206	HGNC:21405
ENSG00000111850.11	ENSG00000111850	11	SMIM8	HGNC:21401
ENSG00000203872.7	ENSG00000203872	7	C6orf163	HGNC:21403
ENSG00000164411.12	ENSG00000164411	12	GJB7	HGNC:16690
ENSG00000188994.14	ENSG00000188994	14	ZNF292	HGNC:18410
ENSG00000135346.9	ENSG00000135346	9	CGA	HGNC:1885
ENSG00000168830.8	ENSG00000168830	8	HTR1E	HGNC:5291
ENSG00000135316.19	ENSG00000135316	19	SYNCRIP	HGNC:16918
ENSG00000135317.14	ENSG00000135317	14	SNX14	HGNC:14977
ENSG00000135318.12	ENSG00000135318	12	NT5E	HGNC:8021
ENSG00000112837.17	ENSG00000112837	17	TBX18	HGNC:11595
ENSG00000135315.12	ENSG00000135315	12	CEP162	HGNC:21107
ENSG00000135324.6	ENSG00000135324	6	MRAP2	HGNC:21232
ENSG00000065615.14	ENSG00000065615	14	CYB5R4	HGNC:20147
ENSG00000203877.9	ENSG00000203877	9	RIPPLY2	HGNC:21390
ENSG00000065609.15	ENSG00000065609	15	SNAP91	HGNC:14986
ENSG00000146250.7	ENSG00000146250	7	PRSS35	HGNC:21387
ENSG00000065833.9	ENSG00000065833	9	ME1	HGNC:6983
ENSG00000013392.8	ENSG00000013392	8	RWDD2A	HGNC:21385
ENSG00000013375.17	ENSG00000013375	17	PGM3	HGNC:8907
ENSG00000083097.15	ENSG00000083097	15	DOP1A	HGNC:21194
ENSG00000118420.17	ENSG00000118420	17	UBE3D	HGNC:21381
ENSG00000146242.9	ENSG00000146242	9	TPBG	HGNC:12004
ENSG00000005700.15	ENSG00000005700	15	IBTK	HGNC:17853
ENSG00000112773.16	ENSG00000112773	16	TENT5A	HGNC:18345
ENSG00000083123.15	ENSG00000083123	15	BCKDHB	HGNC:987
ENSG00000112742.10	ENSG00000112742	10	TTK	HGNC:12401
ENSG00000118402.6	ENSG00000118402	6	ELOVL4	HGNC:14415
ENSG00000198478.8	ENSG00000198478	8	SH3BGRL2	HGNC:15567
ENSG00000135338.14	ENSG00000135338	14	LCA5	HGNC:31923
ENSG00000146247.15	ENSG00000146247	15	PHIP	HGNC:15673
ENSG00000146243.14	ENSG00000146243	14	IRAK1BP1	HGNC:17368
ENSG00000269964.4	ENSG00000269964	4	MEI4	HGNC:43638
ENSG00000135312.7	ENSG00000135312	7	HTR1B	HGNC:5287
ENSG00000112706.12	ENSG00000112706	12	IMPG1	HGNC:6055
ENSG00000196586.17	ENSG00000196586	17	MYO6	HGNC:7605
ENSG00000112701.18	ENSG00000112701	18	SENP6	HGNC:20944
ENSG00000118407.15	ENSG00000118407	15	FILIP1	HGNC:21015
ENSG00000112697.17	ENSG00000112697	17	TMEM30A	HGNC:16667
ENSG00000112695.13	ENSG00000112695	13	COX7A2	HGNC:2288
ENSG00000111799.22	ENSG00000111799	22	COL12A1	HGNC:2188
ENSG00000156535.15	ENSG00000156535	15	CD109	HGNC:21685
ENSG00000119899.13	ENSG00000119899	13	SLC17A5	HGNC:10933
ENSG00000156508.19	ENSG00000156508	19	EEF1A1	HGNC:3189
ENSG00000135297.17	ENSG00000135297	17	MTO1	HGNC:19261
ENSG00000164430.17	ENSG00000164430	17	CGAS	HGNC:21367
ENSG00000080007.8	ENSG00000080007	8	DDX43	HGNC:18677
ENSG00000203907.10	ENSG00000203907	10	OOEP	HGNC:21382
ENSG00000203908.4	ENSG00000203908	4	KHDC3L	HGNC:33699
ENSG00000203909.4	ENSG00000203909	4	DPPA5	HGNC:19201
ENSG00000135314.13	ENSG00000135314	13	KHDC1	HGNC:21366
ENSG00000256980.5	ENSG00000256980	5	KHDC1L	HGNC:37274
ENSG00000185760.18	ENSG00000185760	18	KCNQ5	HGNC:6299
ENSG00000079841.20	ENSG00000079841	20	RIMS1	HGNC:17282
ENSG00000119900.9	ENSG00000119900	9	OGFRL1	HGNC:21378
ENSG00000112309.11	ENSG00000112309	11	B3GAT2	HGNC:922
ENSG00000112305.15	ENSG00000112305	15	SMAP1	HGNC:19651
ENSG00000154079.6	ENSG00000154079	6	SDHAF4	HGNC:20957
ENSG00000082269.17	ENSG00000082269	17	FAM135A	HGNC:21084
ENSG00000112280.18	ENSG00000112280	18	COL9A1	HGNC:2217
ENSG00000082293.13	ENSG00000082293	13	COL19A1	HGNC:2196
ENSG00000168216.13	ENSG00000168216	13	LMBRD1	HGNC:23038
ENSG00000135298.15	ENSG00000135298	15	ADGRB3	HGNC:945
ENSG00000188107.15	ENSG00000188107	15	EYS	HGNC:21555
ENSG00000214558.5	ENSG00000214558	5	ENSG00000214558	
ENSG00000118482.12	ENSG00000118482	12	PHF3	HGNC:8921
ENSG00000112245.13	ENSG00000112245	13	PTP4A1	HGNC:9634
ENSG00000146166.17	ENSG00000146166	17	LGSN	HGNC:21016
ENSG00000112232.10	ENSG00000112232	10	KHDRBS2	HGNC:18114
ENSG00000146143.19	ENSG00000146143	19	PRIM2	HGNC:9370
ENSG00000112210.12	ENSG00000112210	12	RAB23	HGNC:14263
ENSG00000112208.11	ENSG00000112208	11	BAG2	HGNC:938
ENSG00000112200.17	ENSG00000112200	17	ZNF451	HGNC:21091
ENSG00000168116.14	ENSG00000168116	14	KIAA1586	HGNC:21360
ENSG00000151917.18	ENSG00000151917	18	BEND6	HGNC:20871
ENSG00000151914.22	ENSG00000151914	22	DST	HGNC:1090
ENSG00000124749.17	ENSG00000124749	17	COL21A1	HGNC:17025
ENSG00000112175.8	ENSG00000112175	8	BMP5	HGNC:1072
ENSG00000146151.14	ENSG00000146151	14	HMGCLL1	HGNC:21359
ENSG00000187871.2	ENSG00000187871	2	GFRAL	HGNC:32789
ENSG00000137252.10	ENSG00000137252	10	HCRTR2	HGNC:4849
ENSG00000168143.9	ENSG00000168143	9	FAM83B	HGNC:21357
ENSG00000137251.16	ENSG00000137251	16	TINAG	HGNC:14599
ENSG00000146147.15	ENSG00000146147	15	MLIP	HGNC:21355
ENSG00000137269.15	ENSG00000137269	15	LRRC1	HGNC:14307
ENSG00000124743.6	ENSG00000124743	6	KLHL31	HGNC:21353
ENSG00000001084.13	ENSG00000001084	13	GCLC	HGNC:4311
ENSG00000012660.14	ENSG00000012660	14	ELOVL5	HGNC:21308
ENSG00000137270.11	ENSG00000137270	11	GCM1	HGNC:4197
ENSG00000112146.17	ENSG00000112146	17	FBXO9	HGNC:13588
ENSG00000112144.16	ENSG00000112144	16	CILK1	HGNC:21219
ENSG00000170899.11	ENSG00000170899	11	GSTA4	HGNC:4629
ENSG00000174156.15	ENSG00000174156	15	GSTA3	HGNC:4628
ENSG00000243955.6	ENSG00000243955	6	GSTA1	HGNC:4626
ENSG00000244067.3	ENSG00000244067	3	GSTA2	HGNC:4627
ENSG00000096092.6	ENSG00000096092	6	TMEM14A	HGNC:21076
ENSG00000065308.5	ENSG00000065308	5	TRAM2	HGNC:16855
ENSG00000096093.16	ENSG00000096093	16	EFHC1	HGNC:16406
ENSG00000170915.9	ENSG00000170915	9	PAQR8	HGNC:15708
ENSG00000112118.20	ENSG00000112118	20	MCM3	HGNC:6945
ENSG00000112116.11	ENSG00000112116	11	IL17F	HGNC:16404
ENSG00000112115.7	ENSG00000112115	7	IL17A	HGNC:5981
ENSG00000170927.15	ENSG00000170927	15	PKHD1	HGNC:9016
ENSG00000008196.13	ENSG00000008196	13	TFAP2B	HGNC:11743
ENSG00000008197.5	ENSG00000008197	5	TFAP2D	HGNC:15581
ENSG00000180872.7	ENSG00000180872	7	DEFB112	HGNC:18093
ENSG00000203970.4	ENSG00000203970	4	DEFB110	HGNC:18091
ENSG00000214642.1	ENSG00000214642	1	DEFB113	HGNC:18094
ENSG00000177684.4	ENSG00000177684	4	DEFB114	HGNC:18095
ENSG00000124812.15	ENSG00000124812	15	CRISP1	HGNC:304
ENSG00000170950.6	ENSG00000170950	6	PGK2	HGNC:8898
ENSG00000096006.12	ENSG00000096006	12	CRISP3	HGNC:16904
ENSG00000124490.14	ENSG00000124490	14	CRISP2	HGNC:12024
ENSG00000112077.18	ENSG00000112077	18	RHAG	HGNC:10006
ENSG00000197261.12	ENSG00000197261	12	C6orf141	HGNC:21351
ENSG00000203972.10	ENSG00000203972	10	GLYATL3	HGNC:21349
ENSG00000031691.7	ENSG00000031691	7	CENPQ	HGNC:21347
ENSG00000146085.8	ENSG00000146085	8	MMUT	HGNC:7526
ENSG00000244694.8	ENSG00000244694	8	PTCHD4	HGNC:21345
ENSG00000124818.15	ENSG00000124818	15	OPN5	HGNC:19992
ENSG00000153294.12	ENSG00000153294	12	ADGRF4	HGNC:19011
ENSG00000198087.7	ENSG00000198087	7	CD2AP	HGNC:14258
ENSG00000146072.6	ENSG00000146072	6	TNFRSF21	HGNC:13469
ENSG00000153292.16	ENSG00000153292	16	ADGRF1	HGNC:18990
ENSG00000069122.19	ENSG00000069122	19	ADGRF5	HGNC:19030
ENSG00000112818.11	ENSG00000112818	11	MEP1A	HGNC:7015
ENSG00000230062.7	ENSG00000230062	7	ANKRD66	HGNC:44669
ENSG00000146070.17	ENSG00000146070	17	PLA2G7	HGNC:9040
ENSG00000180113.16	ENSG00000180113	16	TDRD6	HGNC:21339
ENSG00000153291.16	ENSG00000153291	16	SLC25A27	HGNC:21065
ENSG00000146233.8	ENSG00000146233	8	CYP39A1	HGNC:17449
ENSG00000172348.16	ENSG00000172348	16	RCAN2	HGNC:3041
ENSG00000112796.10	ENSG00000112796	10	ENPP5	HGNC:13717
ENSG00000001561.7	ENSG00000001561	7	ENPP4	HGNC:3359
ENSG00000112782.19	ENSG00000112782	19	CLIC5	HGNC:13517
ENSG00000124813.23	ENSG00000124813	23	RUNX2	HGNC:10472
ENSG00000196284.17	ENSG00000196284	17	SUPT3H	HGNC:11466
ENSG00000096401.8	ENSG00000096401	8	CDC5L	HGNC:1743
ENSG00000249481.7	ENSG00000249481	7	SPATS1	HGNC:22957
ENSG00000124608.5	ENSG00000124608	5	AARS2	HGNC:21022
ENSG00000178233.18	ENSG00000178233	18	TMEM151B	HGNC:21315
ENSG00000146221.10	ENSG00000146221	10	TCTE1	HGNC:11693
ENSG00000146232.17	ENSG00000146232	17	NFKBIE	HGNC:7799
ENSG00000157593.19	ENSG00000157593	19	SLC35B2	HGNC:16872
ENSG00000096384.20	ENSG00000096384	20	HSP90AB1	HGNC:5258
ENSG00000112759.19	ENSG00000112759	19	SLC29A1	HGNC:11003
ENSG00000262179.3	ENSG00000262179	3	MYMX	HGNC:52391
ENSG00000137225.13	ENSG00000137225	13	CAPN11	HGNC:1478
ENSG00000137216.19	ENSG00000137216	19	TMEM63B	HGNC:17735
ENSG00000180992.7	ENSG00000180992	7	MRPL14	HGNC:14279
ENSG00000112715.26	ENSG00000112715	26	VEGFA	HGNC:12680
ENSG00000096080.12	ENSG00000096080	12	MRPS18A	HGNC:14515
ENSG00000172426.16	ENSG00000172426	16	RSPH9	HGNC:21057
ENSG00000124688.14	ENSG00000124688	14	MAD2L1BP	HGNC:21059
ENSG00000172432.19	ENSG00000172432	19	GTPBP2	HGNC:4670
ENSG00000170734.12	ENSG00000170734	12	POLH	HGNC:9181
ENSG00000124571.18	ENSG00000124571	18	XPO5	HGNC:17675
ENSG00000171453.20	ENSG00000171453	20	POLR1C	HGNC:20194
ENSG00000137207.12	ENSG00000137207	12	YIPF3	HGNC:21023
ENSG00000204052.5	ENSG00000204052	5	LRRC73	HGNC:21375
ENSG00000137221.14	ENSG00000137221	14	TJAP1	HGNC:17949
ENSG00000171462.15	ENSG00000171462	15	DLK2	HGNC:21113
ENSG00000124574.15	ENSG00000124574	15	ABCC10	HGNC:52
ENSG00000171467.16	ENSG00000171467	16	ZNF318	HGNC:13578
ENSG00000146215.14	ENSG00000146215	14	CRIP3	HGNC:17751
ENSG00000137204.15	ENSG00000137204	15	SLC22A7	HGNC:10971
ENSG00000146216.13	ENSG00000146216	13	TTBK1	HGNC:19140
ENSG00000112667.13	ENSG00000112667	13	DNPH1	HGNC:21218
ENSG00000112659.14	ENSG00000112659	14	CUL9	HGNC:15982
ENSG00000112658.8	ENSG00000112658	8	SRF	HGNC:11291
ENSG00000112655.16	ENSG00000112655	16	PTK7	HGNC:9618
ENSG00000137171.15	ENSG00000137171	15	KLC4	HGNC:21624
ENSG00000112651.12	ENSG00000112651	12	MRPL2	HGNC:14056
ENSG00000044090.13	ENSG00000044090	13	CUL7	HGNC:21024
ENSG00000124541.7	ENSG00000124541	7	RRP36	HGNC:21374
ENSG00000124702.19	ENSG00000124702	19	KLHDC3	HGNC:20704
ENSG00000124733.5	ENSG00000124733	5	MEA1	HGNC:6986
ENSG00000112640.16	ENSG00000112640	16	PPP2R5D	HGNC:9312
ENSG00000124587.14	ENSG00000124587	14	PEX6	HGNC:8859
ENSG00000124713.6	ENSG00000124713	6	GNMT	HGNC:4415
ENSG00000137161.18	ENSG00000137161	18	CNPY3	HGNC:11968
ENSG00000171611.10	ENSG00000171611	10	PTCRA	HGNC:21290
ENSG00000221821.4	ENSG00000221821	4	C6orf226	HGNC:34431
ENSG00000146223.16	ENSG00000146223	16	RPL7L1	HGNC:21370
ENSG00000112624.13	ENSG00000112624	13	BICRAL	HGNC:21111
ENSG00000124659.7	ENSG00000124659	7	TBCC	HGNC:11580
ENSG00000112619.8	ENSG00000112619	8	PRPH2	HGNC:9942
ENSG00000024048.11	ENSG00000024048	11	UBR2	HGNC:21289
ENSG00000124496.13	ENSG00000124496	13	TRERF1	HGNC:18273
ENSG00000048544.6	ENSG00000048544	6	MRPS10	HGNC:14502
ENSG00000112599.9	ENSG00000112599	9	GUCA1B	HGNC:4679
ENSG00000048545.18	ENSG00000048545	18	GUCA1A	HGNC:4678
ENSG00000287363.4	ENSG00000287363	4	GUCA1ANB	HGNC:55126
ENSG00000188112.10	ENSG00000188112	10	C6orf132	HGNC:21288
ENSG00000137413.17	ENSG00000137413	17	TAF8	HGNC:17300
ENSG00000112576.13	ENSG00000112576	13	CCND3	HGNC:1585
ENSG00000112578.10	ENSG00000112578	10	BYSL	HGNC:1157
ENSG00000124641.16	ENSG00000124641	16	MED20	HGNC:16840
ENSG00000164663.15	ENSG00000164663	15	USP49	HGNC:20078
ENSG00000214736.8	ENSG00000214736	8	TOMM6	HGNC:34528
ENSG00000278224.7	ENSG00000278224	7	PRICKLE4	HGNC:16805
ENSG00000137218.10	ENSG00000137218	10	FRS3	HGNC:16970
ENSG00000096088.16	ENSG00000096088	16	PGC	HGNC:8890
ENSG00000112561.19	ENSG00000112561	19	TFEB	HGNC:11753
ENSG00000112559.15	ENSG00000112559	15	MDFI	HGNC:6967
ENSG00000137166.17	ENSG00000137166	17	FOXP4	HGNC:20842
ENSG00000096264.14	ENSG00000096264	14	NCR2	HGNC:6732
ENSG00000124731.13	ENSG00000124731	13	TREM1	HGNC:17760
ENSG00000188056.12	ENSG00000188056	12	TREML4	HGNC:30807
ENSG00000112195.9	ENSG00000112195	9	TREML2	HGNC:21092
ENSG00000095970.17	ENSG00000095970	17	TREM2	HGNC:17761
ENSG00000161911.12	ENSG00000161911	12	TREML1	HGNC:20434
ENSG00000001167.15	ENSG00000001167	15	NFYA	HGNC:7804
ENSG00000124596.17	ENSG00000124596	17	OARD1	HGNC:21257
ENSG00000124701.6	ENSG00000124701	6	APOBEC2	HGNC:605
ENSG00000112212.12	ENSG00000112212	12	TSPO2	HGNC:21256
ENSG00000124602.10	ENSG00000124602	10	UNC5CL	HGNC:21203
ENSG00000156564.10	ENSG00000156564	10	LRFN2	HGNC:21226
ENSG00000124615.20	ENSG00000124615	20	MOCS1	HGNC:7190
ENSG00000146122.17	ENSG00000146122	17	DAAM2	HGNC:18143
ENSG00000164627.18	ENSG00000164627	18	KIF6	HGNC:21202
ENSG00000095981.11	ENSG00000095981	11	KCNK16	HGNC:14464
ENSG00000124780.14	ENSG00000124780	14	KCNK17	HGNC:14465
ENSG00000164626.9	ENSG00000164626	9	KCNK5	HGNC:6280
ENSG00000112167.10	ENSG00000112167	10	SAYSD1	HGNC:21025
ENSG00000112164.6	ENSG00000112164	6	GLP1R	HGNC:4324
ENSG00000124721.18	ENSG00000124721	18	DNAH8	HGNC:2952
ENSG00000124767.7	ENSG00000124767	7	GLO1	HGNC:4323
ENSG00000183826.18	ENSG00000183826	18	BTBD9	HGNC:21228
ENSG00000156639.12	ENSG00000156639	12	ZFAND3	HGNC:18019
ENSG00000112139.17	ENSG00000112139	17	MDGA1	HGNC:19267
ENSG00000198937.9	ENSG00000198937	9	CCDC167	HGNC:21239
ENSG00000137200.13	ENSG00000137200	13	CMTR1	HGNC:21077
ENSG00000112130.17	ENSG00000112130	17	RNF8	HGNC:10071
ENSG00000065491.8	ENSG00000065491	8	TBC1D22B	HGNC:21602
ENSG00000172738.13	ENSG00000172738	13	TMEM217	HGNC:21238
ENSG00000286105.2	ENSG00000286105	2	TMEM217B	HGNC:55922
ENSG00000137193.14	ENSG00000137193	14	PIM1	HGNC:8986
ENSG00000146192.15	ENSG00000146192	15	FGD2	HGNC:3664
ENSG00000137409.21	ENSG00000137409	21	MTCH1	HGNC:17586
ENSG00000164530.15	ENSG00000164530	15	PI16	HGNC:21245
ENSG00000198663.17	ENSG00000198663	17	C6orf89	HGNC:21114
ENSG00000137168.8	ENSG00000137168	8	PPIL1	HGNC:9260
ENSG00000124772.12	ENSG00000124772	12	CPNE5	HGNC:2318
ENSG00000255587.9	ENSG00000255587	9	RAB44	HGNC:21068
ENSG00000124762.14	ENSG00000124762	14	CDKN1A	HGNC:1784
ENSG00000112081.17	ENSG00000112081	17	SRSF3	HGNC:10785
ENSG00000112079.9	ENSG00000112079	9	STK38	HGNC:17847
ENSG00000112078.14	ENSG00000112078	14	KCTD20	HGNC:21052
ENSG00000179165.12	ENSG00000179165	12	PXT1	HGNC:18312
ENSG00000010030.14	ENSG00000010030	14	ETV7	HGNC:18160
ENSG00000189325.7	ENSG00000189325	7	BNIP5	HGNC:33769
ENSG00000180316.13	ENSG00000180316	13	PNPLA1	HGNC:21246
ENSG00000096070.19	ENSG00000096070	19	BRPF3	HGNC:14256
ENSG00000156711.17	ENSG00000156711	17	MAPK13	HGNC:6875
ENSG00000112062.11	ENSG00000112062	11	MAPK14	HGNC:6876
ENSG00000112053.14	ENSG00000112053	14	SLC26A8	HGNC:14468
ENSG00000096063.16	ENSG00000096063	16	SRPK1	HGNC:11305
ENSG00000197753.11	ENSG00000197753	11	LHFPL5	HGNC:21253
ENSG00000137392.10	ENSG00000137392	10	CLPS	HGNC:2085
ENSG00000204140.10	ENSG00000204140	10	CLPSL1	HGNC:21251
ENSG00000196748.10	ENSG00000196748	10	CLPSL2	HGNC:21250
ENSG00000157343.9	ENSG00000157343	9	ARMC12	HGNC:21099
ENSG00000096060.15	ENSG00000096060	15	FKBP5	HGNC:3721
ENSG00000112041.13	ENSG00000112041	13	TULP1	HGNC:12423
ENSG00000007866.22	ENSG00000007866	22	TEAD3	HGNC:11716
ENSG00000198755.11	ENSG00000198755	11	RPL10A	HGNC:10299
ENSG00000112039.6	ENSG00000112039	6	FANCE	HGNC:3586
ENSG00000112033.14	ENSG00000112033	14	PPARD	HGNC:9235
ENSG00000023892.12	ENSG00000023892	12	DEF6	HGNC:2760
